,_id,Date,CA,CAQF,CAName,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
361580,361581,20210518,S12000010,,East Lothian,Total,d,30 - 39,,12088.0,,Dose 1,,21,,0.17372600926538698,,3441,,28.466247518199896,
361581,361582,20210518,S12000010,,East Lothian,Total,d,40 - 49,,14076.0,,Dose 1,,283,,2.0105143506678,,8018,,56.9622051719238,
361582,361583,20210518,S12000010,,East Lothian,Total,d,50 - 54,,8349.0,,Dose 1,,0,,0.0,,7899,,94.6101329500539,
361583,361584,20210518,S12000010,,East Lothian,Total,d,50 years and over,,45464.0,,Dose 1,,7,,0.015396797466127,,45832,,100.809431638219,
361584,361585,20210518,S12000010,,East Lothian,Total,d,55 - 59,,8213.0,,Dose 1,,3,,0.0365274564714477,,8206,,99.9147692682333,
361585,361586,20210518,S12000010,,East Lothian,Total,d,60 - 64,,7171.0,,Dose 1,,2,,0.0278901129549575,,7410,,103.33286849811701,
361586,361587,20210518,S12000010,,East Lothian,Total,d,65 - 69,,6032.0,,Dose 1,,1,,0.01657824933687,,6104,,101.193633952255,
361587,361588,20210518,S12000010,,East Lothian,Total,d,70 - 74,,5830.0,,Dose 1,,1,,0.0171526586620926,,5993,,102.795883361921,
361588,361589,20210518,S12000010,,East Lothian,Total,d,75 - 79,,4239.0,,Dose 1,,0,,0.0,,4376,,103.231894314697,
361589,361590,20210518,S12000010,,East Lothian,Total,d,80 years and over,,5630.0,,Dose 1,,0,,0.0,,5844,,103.801065719361,
361590,361591,20210518,S12000010,,East Lothian,Female,,18 - 29,,6893.0,,Dose 2,,23,,0.33367184099811403,,802,,11.6349920208908,
361591,361592,20210518,S12000010,,East Lothian,Female,,18 years and over,,45086.0,,Dose 2,,450,,0.9980925342678441,,18918,,41.9598101406201,
361592,361593,20210518,S12000010,,East Lothian,Female,,30 - 39,,6507.0,,Dose 2,,46,,0.706930997387429,,1001,,15.3834332257569,
361593,361594,20210518,S12000010,,East Lothian,Female,,40 - 49,,7283.0,,Dose 2,,46,,0.6316078539063571,,1438,,19.7446107373335,
361594,361595,20210518,S12000010,,East Lothian,Female,,50 - 54,,4435.0,,Dose 2,,40,,0.9019165727170241,,1162,,26.2006764374295,
361595,361596,20210518,S12000010,,East Lothian,Female,,55 - 59,,4264.0,,Dose 2,,127,,2.97842401500938,,1412,,33.1144465290807,
361596,361597,20210518,S12000010,,East Lothian,Female,,60 - 64,,3703.0,,Dose 2,,142,,3.8347285984337,,1330,,35.916824196597396,
361597,361598,20210518,S12000010,,East Lothian,Female,,65 - 69,,3184.0,,Dose 2,,12,,0.376884422110553,,2993,,94.001256281407,
361598,361599,20210518,S12000010,,East Lothian,Female,,70 - 74,,3058.0,,Dose 2,,7,,0.228907782864617,,3056,,99.93459777632441,
361599,361600,20210518,S12000010,,East Lothian,Female,,75 - 79,,2346.0,,Dose 2,,3,,0.127877237851662,,2309,,98.42284739982951,
361600,361601,20210518,S12000010,,East Lothian,Female,,80 years and over,,3413.0,,Dose 2,,4,,0.117198945209493,,3415,,100.058599472605,
361601,361602,20210518,S12000010,,East Lothian,Male,,18 - 29,,6741.0,,Dose 2,,22,,0.326361074024625,,271,,4.02017504821243,
361602,361603,20210518,S12000010,,East Lothian,Male,,18 years and over,,40176.0,,Dose 2,,447,,1.1126045400238898,,13398,,33.3482676224612,
361603,361604,20210518,S12000010,,East Lothian,Male,,30 - 39,,5581.0,,Dose 2,,23,,0.412112524637162,,312,,5.59039598638237,
361604,361605,20210518,S12000010,,East Lothian,Male,,40 - 49,,6793.0,,Dose 2,,43,,0.633004563521272,,649,,9.55395259826292,
361605,361606,20210518,S12000010,,East Lothian,Male,,50 - 54,,3914.0,,Dose 2,,38,,0.9708737864077671,,567,,14.486458865610599,
361606,361607,20210518,S12000010,,East Lothian,Male,,55 - 59,,3949.0,,Dose 2,,155,,3.92504431501646,,937,,23.7275259559382,
361607,361608,20210518,S12000010,,East Lothian,Male,,60 - 64,,3468.0,,Dose 2,,146,,4.20991926182238,,997,,28.748558246828104,
361608,361609,20210518,S12000010,,East Lothian,Male,,65 - 69,,2848.0,,Dose 2,,10,,0.351123595505618,,2740,,96.2078651685393,
361609,361610,20210518,S12000010,,East Lothian,Male,,70 - 74,,2772.0,,Dose 2,,4,,0.144300144300144,,2710,,97.7633477633478,
361610,361611,20210518,S12000010,,East Lothian,Male,,75 - 79,,1893.0,,Dose 2,,6,,0.316957210776545,,1961,,103.592181722134,
361611,361612,20210518,S12000010,,East Lothian,Male,,80 years and over,,2217.0,,Dose 2,,0,,0.0,,2254,,101.66892196662201,
361612,361613,20210518,S12000010,,East Lothian,Total,d,18 - 29,,13634.0,,Dose 2,,45,,0.330057209916385,,1073,,7.87003080533959,
361613,361614,20210518,S12000010,,East Lothian,Total,d,18 years and over,,85262.0,,Dose 2,,897,,1.05205132415378,,32316,,37.9019961999484,
361614,361615,20210518,S12000010,,East Lothian,Total,d,30 - 39,,12088.0,,Dose 2,,69,,0.570814030443415,,1313,,10.8620119126406,
361615,361616,20210518,S12000010,,East Lothian,Total,d,40 - 49,,14076.0,,Dose 2,,89,,0.632281898266553,,2087,,14.8266552998011,
361616,361617,20210518,S12000010,,East Lothian,Total,d,50 - 54,,8349.0,,Dose 2,,78,,0.9342436219906579,,1729,,20.709066954126197,
361617,361618,20210518,S12000010,,East Lothian,Total,d,50 years and over,,45464.0,,Dose 2,,694,,1.5264824916417399,,27843,,61.2418616927679,
361618,361619,20210518,S12000010,,East Lothian,Total,d,55 - 59,,8213.0,,Dose 2,,282,,3.4335809083160798,,2349,,28.600998417143604,
361619,361620,20210518,S12000010,,East Lothian,Total,d,60 - 64,,7171.0,,Dose 2,,288,,4.01617626551388,,2327,,32.450146423093,
361620,361621,20210518,S12000010,,East Lothian,Total,d,65 - 69,,6032.0,,Dose 2,,22,,0.36472148541114097,,5733,,95.04310344827591,
361621,361622,20210518,S12000010,,East Lothian,Total,d,70 - 74,,5830.0,,Dose 2,,11,,0.188679245283019,,5766,,98.90222984562608,
361622,361623,20210518,S12000010,,East Lothian,Total,d,75 - 79,,4239.0,,Dose 2,,9,,0.21231422505307898,,4270,,100.731304552961,
361623,361624,20210518,S12000010,,East Lothian,Total,d,80 years and over,,5630.0,,Dose 2,,4,,0.0710479573712256,,5669,,100.69271758436899,
361624,361625,20210518,S12000011,,East Renfrewshire,Female,,18 - 29,,5542.0,,Dose 1,,7,,0.126308191988452,,1878,,33.886683507758896,
361625,361626,20210518,S12000011,,East Renfrewshire,Female,,18 years and over,,39165.0,,Dose 1,,101,,0.257883314183582,,30194,,77.094344440189,
361626,361627,20210518,S12000011,,East Renfrewshire,Female,,30 - 39,,5269.0,,Dose 1,,7,,0.132852533687607,,2119,,40.216359840577,
361627,361628,20210518,S12000011,,East Renfrewshire,Female,,40 - 49,,6721.0,,Dose 1,,84,,1.24981401577146,,5078,,75.5542330010415,
361628,361629,20210518,S12000011,,East Renfrewshire,Female,,50 - 54,,3823.0,,Dose 1,,0,,0.0,,3493,,91.3680355741564,
361629,361630,20210518,S12000011,,East Renfrewshire,Female,,55 - 59,,3656.0,,Dose 1,,1,,0.0273522975929978,,3535,,96.69037199124729,
361630,361631,20210518,S12000011,,East Renfrewshire,Female,,60 - 64,,3185.0,,Dose 1,,2,,0.0627943485086342,,3156,,99.0894819466248,
361631,361632,20210518,S12000011,,East Renfrewshire,Female,,65 - 69,,2725.0,,Dose 1,,0,,0.0,,2802,,102.82568807339399,
361632,361633,20210518,S12000011,,East Renfrewshire,Female,,70 - 74,,2652.0,,Dose 1,,0,,0.0,,2650,,99.9245852187029,
361633,361634,20210518,S12000011,,East Renfrewshire,Female,,75 - 79,,2088.0,,Dose 1,,0,,0.0,,2068,,99.0421455938697,
361634,361635,20210518,S12000011,,East Renfrewshire,Female,,80 years and over,,3504.0,,Dose 1,,0,,0.0,,3415,,97.46004566210051,
361635,361636,20210518,S12000011,,East Renfrewshire,Male,,18 - 29,,6263.0,,Dose 1,,3,,0.0479003672361488,,1305,,20.8366597477247,
361636,361637,20210518,S12000011,,East Renfrewshire,Male,,18 years and over,,34537.0,,Dose 1,,135,,0.390885137678432,,24810,,71.8360019689029,
361637,361638,20210518,S12000011,,East Renfrewshire,Male,,30 - 39,,4425.0,,Dose 1,,19,,0.42937853107344603,,1397,,31.5706214689266,
361638,361639,20210518,S12000011,,East Renfrewshire,Male,,40 - 49,,5942.0,,Dose 1,,108,,1.8175698418041102,,4344,,73.106698081454,
361639,361640,20210518,S12000011,,East Renfrewshire,Male,,50 - 54,,3334.0,,Dose 1,,3,,0.0899820035992801,,3122,,93.6412717456509,
361640,361641,20210518,S12000011,,East Renfrewshire,Male,,55 - 59,,3318.0,,Dose 1,,1,,0.0301386377335744,,3184,,95.961422543701,
361641,361642,20210518,S12000011,,East Renfrewshire,Male,,60 - 64,,3038.0,,Dose 1,,0,,0.0,,3023,,99.50625411454901,
361642,361643,20210518,S12000011,,East Renfrewshire,Male,,65 - 69,,2409.0,,Dose 1,,1,,0.04151100041511,,2483,,103.071814030718,
361643,361644,20210518,S12000011,,East Renfrewshire,Male,,70 - 74,,2187.0,,Dose 1,,0,,0.0,,2262,,103.42935528120701,
361644,361645,20210518,S12000011,,East Renfrewshire,Male,,75 - 79,,1492.0,,Dose 1,,0,,0.0,,1583,,106.09919571045602,
361645,361646,20210518,S12000011,,East Renfrewshire,Male,,80 years and over,,2129.0,,Dose 1,,0,,0.0,,2107,,98.9666510098638,
361646,361647,20210518,S12000011,,East Renfrewshire,Total,d,18 - 29,,11805.0,,Dose 1,,10,,0.0847098686997035,,3183,,26.9631512071156,
361647,361648,20210518,S12000011,,East Renfrewshire,Total,d,18 years and over,,73702.0,,Dose 1,,236,,0.32020840682749496,,55004,,74.63026783533691,
361648,361649,20210518,S12000011,,East Renfrewshire,Total,d,30 - 39,,9694.0,,Dose 1,,26,,0.268207138436146,,3516,,36.2698576439034,
361649,361650,20210518,S12000011,,East Renfrewshire,Total,d,40 - 49,,12663.0,,Dose 1,,192,,1.51622838190002,,9422,,74.4057490326147,
361650,361651,20210518,S12000011,,East Renfrewshire,Total,d,50 - 54,,7157.0,,Dose 1,,3,,0.0419170043314238,,6615,,92.42699455078942,
361651,361652,20210518,S12000011,,East Renfrewshire,Total,d,50 years and over,,39540.0,,Dose 1,,8,,0.0202326757713708,,38883,,98.33839150227621,
361652,361653,20210518,S12000011,,East Renfrewshire,Total,d,55 - 59,,6974.0,,Dose 1,,2,,0.0286779466590192,,6719,,96.343561800975,
361653,361654,20210518,S12000011,,East Renfrewshire,Total,d,60 - 64,,6223.0,,Dose 1,,2,,0.0321388397878837,,6179,,99.29294552466659,
361654,361655,20210518,S12000011,,East Renfrewshire,Total,d,65 - 69,,5134.0,,Dose 1,,1,,0.0194779898714453,,5285,,102.94117647058799,
361655,361656,20210518,S12000011,,East Renfrewshire,Total,d,70 - 74,,4839.0,,Dose 1,,0,,0.0,,4912,,101.508576152098,
361656,361657,20210518,S12000011,,East Renfrewshire,Total,d,75 - 79,,3580.0,,Dose 1,,0,,0.0,,3651,,101.983240223464,
361657,361658,20210518,S12000011,,East Renfrewshire,Total,d,80 years and over,,5633.0,,Dose 1,,0,,0.0,,5522,,98.0294691993609,
361658,361659,20210518,S12000011,,East Renfrewshire,Female,,18 - 29,,5542.0,,Dose 2,,16,,0.28870443883074703,,1000,,18.044027426921698,
361659,361660,20210518,S12000011,,East Renfrewshire,Female,,18 years and over,,39165.0,,Dose 2,,197,,0.503000127665007,,17237,,44.0112345206179,
361660,361661,20210518,S12000011,,East Renfrewshire,Female,,30 - 39,,5269.0,,Dose 2,,19,,0.360599734294933,,1124,,21.332321123552898,
361661,361662,20210518,S12000011,,East Renfrewshire,Female,,40 - 49,,6721.0,,Dose 2,,45,,0.6695432227347121,,1652,,24.579675643505396,
361662,361663,20210518,S12000011,,East Renfrewshire,Female,,50 - 54,,3823.0,,Dose 2,,30,,0.784724038713053,,1006,,26.3144127648444,
361663,361664,20210518,S12000011,,East Renfrewshire,Female,,55 - 59,,3656.0,,Dose 2,,35,,0.957330415754923,,1089,,29.7866520787746,
361664,361665,20210518,S12000011,,East Renfrewshire,Female,,60 - 64,,3185.0,,Dose 2,,45,,1.41287284144427,,826,,25.9340659340659,
361665,361666,20210518,S12000011,,East Renfrewshire,Female,,65 - 69,,2725.0,,Dose 2,,7,,0.256880733944954,,2689,,98.6788990825688,
361666,361667,20210518,S12000011,,East Renfrewshire,Female,,70 - 74,,2652.0,,Dose 2,,0,,0.0,,2570,,96.9079939668175,
361667,361668,20210518,S12000011,,East Renfrewshire,Female,,75 - 79,,2088.0,,Dose 2,,0,,0.0,,1999,,95.7375478927203,
361668,361669,20210518,S12000011,,East Renfrewshire,Female,,80 years and over,,3504.0,,Dose 2,,0,,0.0,,3282,,93.66438356164379,
361669,361670,20210518,S12000011,,East Renfrewshire,Male,,18 - 29,,6263.0,,Dose 2,,21,,0.335302570653042,,507,,8.09516206290915,
361670,361671,20210518,S12000011,,East Renfrewshire,Male,,18 years and over,,34537.0,,Dose 2,,227,,0.657266120392622,,11927,,34.5339780525234,
361671,361672,20210518,S12000011,,East Renfrewshire,Male,,30 - 39,,4425.0,,Dose 2,,20,,0.45197740112994395,,574,,12.9717514124294,
361672,361673,20210518,S12000011,,East Renfrewshire,Male,,40 - 49,,5942.0,,Dose 2,,51,,0.858296869740828,,935,,15.7354426119152,
361673,361674,20210518,S12000011,,East Renfrewshire,Male,,50 - 54,,3334.0,,Dose 2,,29,,0.8698260347930409,,586,,17.5764847030594,
361674,361675,20210518,S12000011,,East Renfrewshire,Male,,55 - 59,,3318.0,,Dose 2,,43,,1.2959614225437,,580,,17.4804098854732,
361675,361676,20210518,S12000011,,East Renfrewshire,Male,,60 - 64,,3038.0,,Dose 2,,59,,1.94206714944042,,608,,20.013166556945396,
361676,361677,20210518,S12000011,,East Renfrewshire,Male,,65 - 69,,2409.0,,Dose 2,,2,,0.08302200083022,,2375,,98.58862598588628,
361677,361678,20210518,S12000011,,East Renfrewshire,Male,,70 - 74,,2187.0,,Dose 2,,1,,0.0457247370827618,,2201,,100.64014631915899,
361678,361679,20210518,S12000011,,East Renfrewshire,Male,,75 - 79,,1492.0,,Dose 2,,0,,0.0,,1536,,102.949061662198,
361679,361680,20210518,S12000011,,East Renfrewshire,Male,,80 years and over,,2129.0,,Dose 2,,1,,0.0469704086425552,,2025,,95.1150775011743,
361680,361681,20210518,S12000011,,East Renfrewshire,Total,d,18 - 29,,11805.0,,Dose 2,,37,,0.313426514188903,,1507,,12.765777213045302,
361681,361682,20210518,S12000011,,East Renfrewshire,Total,d,18 years and over,,73702.0,,Dose 2,,424,,0.5752896800629561,,29164,,39.5701609182926,
361682,361683,20210518,S12000011,,East Renfrewshire,Total,d,30 - 39,,9694.0,,Dose 2,,39,,0.40231070765421895,,1698,,17.5159892717145,
361683,361684,20210518,S12000011,,East Renfrewshire,Total,d,40 - 49,,12663.0,,Dose 2,,96,,0.7581141909500121,,2587,,20.429598041538302,
361684,361685,20210518,S12000011,,East Renfrewshire,Total,d,50 - 54,,7157.0,,Dose 2,,59,,0.8243677518513342,,1592,,22.2439569652089,
361685,361686,20210518,S12000011,,East Renfrewshire,Total,d,50 years and over,,39540.0,,Dose 2,,252,,0.6373292867981789,,23372,,59.109762266059704,
361686,361687,20210518,S12000011,,East Renfrewshire,Total,d,55 - 59,,6974.0,,Dose 2,,78,,1.11843991970175,,1669,,23.9317464869515,
361687,361688,20210518,S12000011,,East Renfrewshire,Total,d,60 - 64,,6223.0,,Dose 2,,104,,1.6712196689699501,,1434,,23.0435481279126,
361688,361689,20210518,S12000011,,East Renfrewshire,Total,d,65 - 69,,5134.0,,Dose 2,,9,,0.17530190884300698,,5064,,98.6365407089988,
361689,361690,20210518,S12000011,,East Renfrewshire,Total,d,70 - 74,,4839.0,,Dose 2,,1,,0.0206654267410622,,4771,,98.5947509816078,
361690,361691,20210518,S12000011,,East Renfrewshire,Total,d,75 - 79,,3580.0,,Dose 2,,0,,0.0,,3535,,98.7430167597765,
361691,361692,20210518,S12000011,,East Renfrewshire,Total,d,80 years and over,,5633.0,,Dose 2,,1,,0.0177525297354873,,5307,,94.21267530623109,
361692,361693,20210518,S12000013,,Na h-Eileanan Siar,Female,,18 - 29,,1291.0,,Dose 1,,0,,0.0,,968,,74.9806351665376,
361693,361694,20210518,S12000013,,Na h-Eileanan Siar,Female,,18 years and over,,11216.0,,Dose 1,,1,,0.00891583452211127,,10057,,89.666547788873,
361694,361695,20210518,S12000013,,Na h-Eileanan Siar,Female,,30 - 39,,1383.0,,Dose 1,,0,,0.0,,1032,,74.6203904555314,
361695,361696,20210518,S12000013,,Na h-Eileanan Siar,Female,,40 - 49,,1721.0,,Dose 1,,0,,0.0,,1515,,88.03021499128408,
361696,361697,20210518,S12000013,,Na h-Eileanan Siar,Female,,50 - 54,,1078.0,,Dose 1,,0,,0.0,,990,,91.8367346938776,
361697,361698,20210518,S12000013,,Na h-Eileanan Siar,Female,,55 - 59,,1042.0,,Dose 1,,1,,0.0959692898272553,,1043,,100.09596928982701,
361698,361699,20210518,S12000013,,Na h-Eileanan Siar,Female,,60 - 64,,961.0,,Dose 1,,0,,0.0,,968,,100.72840790842899,
361699,361700,20210518,S12000013,,Na h-Eileanan Siar,Female,,65 - 69,,955.0,,Dose 1,,0,,0.0,,898,,94.0314136125654,
361700,361701,20210518,S12000013,,Na h-Eileanan Siar,Female,,70 - 74,,884.0,,Dose 1,,0,,0.0,,857,,96.94570135746609,
361701,361702,20210518,S12000013,,Na h-Eileanan Siar,Female,,75 - 79,,738.0,,Dose 1,,0,,0.0,,654,,88.6178861788618,
361702,361703,20210518,S12000013,,Na h-Eileanan Siar,Female,,80 years and over,,1163.0,,Dose 1,,0,,0.0,,1132,,97.33447979363709,
361703,361704,20210518,S12000013,,Na h-Eileanan Siar,Male,,18 - 29,,1380.0,,Dose 1,,0,,0.0,,999,,72.3913043478261,
361704,361705,20210518,S12000013,,Na h-Eileanan Siar,Male,,18 years and over,,10712.0,,Dose 1,,1,,0.00933532486930545,,9490,,88.5922330097087,
361705,361706,20210518,S12000013,,Na h-Eileanan Siar,Male,,30 - 39,,1311.0,,Dose 1,,0,,0.0,,995,,75.8962623951182,
361706,361707,20210518,S12000013,,Na h-Eileanan Siar,Male,,40 - 49,,1686.0,,Dose 1,,1,,0.0593119810201661,,1375,,81.5539739027283,
361707,361708,20210518,S12000013,,Na h-Eileanan Siar,Male,,50 - 54,,1049.0,,Dose 1,,0,,0.0,,1015,,96.75881792183029,
361708,361709,20210518,S12000013,,Na h-Eileanan Siar,Male,,55 - 59,,1092.0,,Dose 1,,0,,0.0,,1048,,95.97069597069599,
361709,361710,20210518,S12000013,,Na h-Eileanan Siar,Male,,60 - 64,,1039.0,,Dose 1,,0,,0.0,,1009,,97.1126082771896,
361710,361711,20210518,S12000013,,Na h-Eileanan Siar,Male,,65 - 69,,949.0,,Dose 1,,0,,0.0,,900,,94.83667017913591,
361711,361712,20210518,S12000013,,Na h-Eileanan Siar,Male,,70 - 74,,878.0,,Dose 1,,0,,0.0,,885,,100.797266514806,
361712,361713,20210518,S12000013,,Na h-Eileanan Siar,Male,,75 - 79,,587.0,,Dose 1,,0,,0.0,,567,,96.5928449744463,
361713,361714,20210518,S12000013,,Na h-Eileanan Siar,Male,,80 years and over,,741.0,,Dose 1,,0,,0.0,,697,,94.0620782726046,
361714,361715,20210518,S12000013,,Na h-Eileanan Siar,Total,d,18 - 29,,2671.0,,Dose 1,,0,,0.0,,1967,,73.642830400599,
361715,361716,20210518,S12000013,,Na h-Eileanan Siar,Total,d,18 years and over,,21928.0,,Dose 1,,2,,0.00912075884713608,,19547,,89.14173659248449,
361716,361717,20210518,S12000013,,Na h-Eileanan Siar,Total,d,30 - 39,,2694.0,,Dose 1,,0,,0.0,,2027,,75.2412769116555,
361717,361718,20210518,S12000013,,Na h-Eileanan Siar,Total,d,40 - 49,,3407.0,,Dose 1,,1,,0.0293513354857646,,2890,,84.8253595538597,
361718,361719,20210518,S12000013,,Na h-Eileanan Siar,Total,d,50 - 54,,2127.0,,Dose 1,,0,,0.0,,2005,,94.2642219087917,
361719,361720,20210518,S12000013,,Na h-Eileanan Siar,Total,d,50 years and over,,13156.0,,Dose 1,,1,,0.0076010945576163,,12663,,96.2526603830952,
361720,361721,20210518,S12000013,,Na h-Eileanan Siar,Total,d,55 - 59,,2134.0,,Dose 1,,1,,0.0468603561387067,,2091,,97.9850046860356,
361721,361722,20210518,S12000013,,Na h-Eileanan Siar,Total,d,60 - 64,,2000.0,,Dose 1,,0,,0.0,,1977,,98.85,
361722,361723,20210518,S12000013,,Na h-Eileanan Siar,Total,d,65 - 69,,1904.0,,Dose 1,,0,,0.0,,1798,,94.4327731092437,
361723,361724,20210518,S12000013,,Na h-Eileanan Siar,Total,d,70 - 74,,1762.0,,Dose 1,,0,,0.0,,1742,,98.8649262202043,
361724,361725,20210518,S12000013,,Na h-Eileanan Siar,Total,d,75 - 79,,1325.0,,Dose 1,,0,,0.0,,1221,,92.15094339622641,
361725,361726,20210518,S12000013,,Na h-Eileanan Siar,Total,d,80 years and over,,1904.0,,Dose 1,,0,,0.0,,1829,,96.06092436974791,
361726,361727,20210518,S12000013,,Na h-Eileanan Siar,Female,,18 - 29,,1291.0,,Dose 2,,16,,1.2393493415956598,,312,,24.167312161115397,
361727,361728,20210518,S12000013,,Na h-Eileanan Siar,Female,,18 years and over,,11216.0,,Dose 2,,302,,2.6925820256776,,7148,,63.73038516405129,
361728,361729,20210518,S12000013,,Na h-Eileanan Siar,Female,,30 - 39,,1383.0,,Dose 2,,14,,1.01229211858279,,384,,27.765726681128,
361729,361730,20210518,S12000013,,Na h-Eileanan Siar,Female,,40 - 49,,1721.0,,Dose 2,,26,,1.51074956420686,,710,,41.2550842533411,
361730,361731,20210518,S12000013,,Na h-Eileanan Siar,Female,,50 - 54,,1078.0,,Dose 2,,114,,10.575139146567698,,652,,60.482374768089,
361731,361732,20210518,S12000013,,Na h-Eileanan Siar,Female,,55 - 59,,1042.0,,Dose 2,,118,,11.3243761996161,,773,,74.1842610364683,
361732,361733,20210518,S12000013,,Na h-Eileanan Siar,Female,,60 - 64,,961.0,,Dose 2,,8,,0.832466181061394,,896,,93.23621227887621,
361733,361734,20210518,S12000013,,Na h-Eileanan Siar,Female,,65 - 69,,955.0,,Dose 2,,3,,0.31413612565445004,,875,,91.62303664921471,
361734,361735,20210518,S12000013,,Na h-Eileanan Siar,Female,,70 - 74,,884.0,,Dose 2,,1,,0.11312217194570098,,828,,93.6651583710407,
361735,361736,20210518,S12000013,,Na h-Eileanan Siar,Female,,75 - 79,,738.0,,Dose 2,,2,,0.2710027100271,,630,,85.3658536585366,
361736,361737,20210518,S12000013,,Na h-Eileanan Siar,Female,,80 years and over,,1163.0,,Dose 2,,0,,0.0,,1088,,93.55116079105758,
361737,361738,20210518,S12000013,,Na h-Eileanan Siar,Male,,18 - 29,,1380.0,,Dose 2,,14,,1.01449275362319,,159,,11.521739130434801,
361738,361739,20210518,S12000013,,Na h-Eileanan Siar,Male,,18 years and over,,10712.0,,Dose 2,,348,,3.2486930545182995,,5582,,52.109783420462996,
361739,361740,20210518,S12000013,,Na h-Eileanan Siar,Male,,30 - 39,,1311.0,,Dose 2,,11,,0.83905415713196,,165,,12.585812356979401,
361740,361741,20210518,S12000013,,Na h-Eileanan Siar,Male,,40 - 49,,1686.0,,Dose 2,,16,,0.948991696322657,,334,,19.8102016607355,
